age,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,treat,id
22,10,1,0,1,1,9717.962890625,9023.2255859375,13299.5390625,0,0,0,1965
40,7,1,0,1,1,9737.5556640625,8674.11328125,9221.013671875,0,0,0,1966
52,5,1,0,1,1,9796.333984375,1074.1934814453125,0,0,0,0,1967
34,10,0,0,1,1,9796.333984375,2327.41943359375,26599.078125,0,0,0,1968
38,7,0,0,1,1,9796.333984375,5370.9677734375,11821.8134765625,0,0,0,1969
49,5,1,0,1,1,9796.333984375,5370.9677734375,0,0,0,0,1970
20,10,1,0,1,1,9796.333984375,5370.9677734375,7388.6328125,0,0,0,1971
44,5,1,0,1,1,9796.333984375,8951.61328125,8866.359375,0,0,0,1972
34,9,1,0,1,1,9796.333984375,8951.61328125,10344.0859375,0,0,0,1973
46,9,1,0,0,1,9796.333984375,9309.677734375,8866.359375,0,0,0,1974
47,4,1,0,0,1,9796.333984375,10741.9345703125,5910.90625,0,0,0,1975
24,11,1,0,1,1,9796.333984375,10741.9345703125,13299.5390625,0,0,0,1976
39,5,1,0,1,1,9796.333984375,10741.9345703125,19210.4453125,0,0,0,1977
32,11,1,0,0,1,9796.333984375,14322.5810546875,886.63592529296875,0,0,0,1978
43,11,0,0,1,1,9796.333984375,21483.87109375,22165.8984375,0,0,0,1979
24,11,0,0,1,1,9796.333984375,24885.484375,25121.3515625,0,0,0,1980
37,7,0,0,1,1,9796.333984375,29719.35546875,5172.04296875,0,0,0,1981
23,11,1,0,1,1,9980.5048828125,6266.12890625,10344.0859375,0,0,0,1982
21,11,0,1,1,1,9992.2607421875,4114.1611328125,17732.71875,0,0,0,1983
39,11,1,0,1,1,9992.2607421875,11637.0966796875,7260.07080078125,0,0,0,1984
27,6,0,0,1,1,9992.2607421875,11637.0966796875,13299.5390625,0,0,0,1985
41,10,1,0,1,1,10090.2236328125,14757.62890625,9752.9951171875,0,0,0,1986
32,10,1,0,0,1,10188.1865234375,8951.61328125,0,0,0,0,1987
40,5,1,0,1,1,10188.1865234375,12174.1943359375,0,0,0,0,1988
37,11,1,0,1,1,10188.1865234375,13964.515625,13299.5390625,0,0,0,1989
37,11,1,0,1,1,10188.1865234375,13964.515625,13299.5390625,0,0,0,1990
50,11,1,0,0,1,10188.1865234375,17903.2265625,14777.265625,0,0,0,1991
47,8,0,1,1,1,10286.1513671875,7161.29052734375,1477.7265625,0,0,0,1992
29,10,1,0,1,1,10384.1142578125,7304.51611328125,11501.146484375,0,0,0,1993
19,10,0,0,1,1,10431.1357421875,6982.25830078125,9752.9951171875,0,0,0,1994
44,6,0,0,1,1,10450.728515625,13427.4189453125,17023.41015625,0,0,0,1995
28,7,1,0,1,1,10487.955078125,8260.548828125,8127.49609375,0,0,0,1996
25,10,0,0,1,1,10580.041015625,8647.2578125,8866.359375,0,0,0,1997
39,9,1,0,1,1,10580.041015625,9667.7421875,11821.8134765625,0,0,0,1998
39,9,1,0,1,1,10580.041015625,9667.7421875,11821.8134765625,0,0,0,1999
34,8,1,0,1,1,10580.041015625,12532.2578125,19210.4453125,0,0,0,2000
39,7,0,0,1,1,10580.041015625,17545.16015625,0,0,0,0,2001
53,7,1,0,1,1,10583.958984375,17525.46875,15926.9365234375,0,0,0,2002
53,7,1,0,1,1,10583.958984375,17525.46875,15926.9365234375,0,0,0,2003
28,8,0,0,1,1,10678.00390625,10382.0810546875,15146.697265625,0,0,0,2004
49,10,1,0,1,1,10775.966796875,0,5319.81591796875,0,1,0,2005
49,10,1,0,1,1,10775.966796875,0,5319.81591796875,0,1,0,2006
47,6,1,0,1,1,10775.966796875,8056.45166015625,0,0,0,0,2007
30,9,1,0,1,1,10775.966796875,8951.61328125,16254.9921875,0,0,0,2008
31,9,1,0,1,1,10775.966796875,8951.61328125,5910.90625,0,0,0,2009
29,8,0,0,1,1,10775.966796875,8951.61328125,9605.22265625,0,0,0,2010
44,7,1,0,1,1,10775.966796875,10741.9345703125,1078.7403564453125,0,0,0,2011
19,10,0,0,1,1,10775.966796875,14322.5810546875,23643.625,0,0,0,2012
42,6,0,1,1,1,10775.966796875,22558.064453125,11821.8134765625,0,0,0,2013
54,10,0,0,1,1,10775.966796875,32225.806640625,19210.4453125,0,0,0,2014
48,10,1,0,1,1,10785.763671875,5370.9677734375,14895.484375,0,0,0,2015
27,11,1,0,1,1,10897.4423828125,3938.709716796875,7684.17822265625,0,0,0,2016
22,11,1,0,0,1,10971.8935546875,7161.29052734375,7675.31201171875,0,0,0,2017
33,10,0,0,1,1,10971.8935546875,12174.1943359375,24825.806640625,0,0,0,2018
37,8,0,0,1,1,10971.8935546875,13427.4189453125,14777.265625,0,0,0,2019
22,11,1,0,0,1,11069.857421875,5191.935546875,9605.22265625,0,0,0,2020
21,11,0,0,0,1,11167.8212890625,5370.9677734375,13151.7666015625,0,0,0,2021
23,9,0,0,1,1,11167.8212890625,11995.1611328125,11891.265625,0,0,0,2022
35,8,0,0,1,1,11167.8212890625,18796.59765625,13299.5390625,0,0,0,2023
31,8,0,0,1,1,11167.8212890625,19335.484375,20688.171875,0,0,0,2024
26,6,1,0,1,1,11461.7109375,9807.38671875,7979.7236328125,0,0,0,2025
22,9,1,0,1,1,11708.578125,10419.6767578125,9079.15234375,0,0,0,2026
33,6,1,0,1,1,11739.9267578125,5958.193359375,9788.4609375,0,0,0,2027
27,9,0,0,1,1,11749.72265625,2327.41943359375,19210.4453125,0,0,0,2028
34,11,1,0,0,1,11755.6005859375,2148.38720703125,15516.12890625,0,0,0,2029
23,11,1,0,1,1,11755.6005859375,5818.54833984375,10048.541015625,0,0,0,2030
25,9,1,0,0,1,11755.6005859375,7161.29052734375,6649.76953125,0,0,0,2031
28,9,1,0,1,1,11755.6005859375,7161.29052734375,11821.8134765625,0,0,0,2032
46,10,0,0,1,1,11755.6005859375,7161.29052734375,10166.7587890625,0,0,0,2033
46,10,0,0,1,1,11755.6005859375,7161.29052734375,10166.7587890625,0,0,0,2034
53,2,0,0,1,1,11755.6005859375,8593.548828125,0,0,0,0,2035
48,8,0,0,1,1,11755.6005859375,8844.193359375,3073.67138671875,0,0,0,2036
48,8,0,0,1,1,11755.6005859375,8844.193359375,3073.67138671875,0,0,0,2037
35,11,1,0,1,1,11755.6005859375,8951.61328125,0,0,0,0,2038
29,10,1,0,1,1,11755.6005859375,9780.5322265625,8866.359375,0,0,0,2039
43,9,0,0,1,1,11755.6005859375,10741.9345703125,10344.0859375,0,0,0,2040
42,8,1,0,1,1,11755.6005859375,10741.9345703125,11821.8134765625,0,0,0,2041
47,11,1,0,1,1,11755.6005859375,10741.9345703125,14260.060546875,0,0,0,2042
34,10,0,0,1,1,11755.6005859375,12174.1943359375,11821.8134765625,0,0,0,2043
39,10,1,0,0,1,11755.6005859375,12532.2578125,25248.435546875,0,0,0,2044
43,8,1,0,1,1,11755.6005859375,12532.2578125,12930.1083984375,0,0,0,2045
43,8,1,0,1,1,11755.6005859375,12532.2578125,12930.1083984375,0,0,0,2046
28,10,1,0,1,1,11755.6005859375,15217.7421875,10639.630859375,0,0,0,2047
47,11,1,0,1,1,11755.6005859375,16053.8232421875,0,0,0,0,2048
45,0,0,1,1,1,11755.6005859375,16112.9033203125,10344.0859375,0,0,0,2049
53,4,1,0,1,1,11892.7490234375,8951.61328125,10344.0859375,0,0,0,2050
54,4,1,0,0,1,11933.8935546875,10965.7255859375,11821.8134765625,0,0,0,2051
41,9,0,0,1,1,11951.5283203125,12890.3232421875,8718.5869140625,0,0,0,2052
44,7,1,0,1,1,11967.2021484375,14566.0654296875,14147.75390625,0,0,0,2053
51,8,0,0,1,1,11986.7939453125,1546.8387451171875,0,0,0,0,2054
26,10,0,0,0,1,12000.5087890625,14322.5810546875,17732.71875,0,0,0,2055
53,4,0,0,1,1,12039.6953125,2660.41943359375,7388.6328125,0,0,0,2056
30,9,0,0,1,1,12178.8017578125,11493.87109375,12847.35546875,0,0,0,2057
54,3,1,0,1,1,12225.8251953125,9606.87109375,11821.8134765625,0,0,0,2058
53,8,0,0,1,1,12235.62109375,0,7240.8603515625,0,1,0,2059
34,10,1,0,1,1,12343.380859375,11637.0966796875,9900.767578125,0,0,0,2060
48,5,1,0,1,1,12343.380859375,13606.4521484375,13323.1826171875,0,0,0,2061
45,11,0,0,1,1,12382.56640625,21483.87109375,0,0,0,0,2062
45,11,0,0,1,1,12382.56640625,21483.87109375,0,0,0,0,2063
49,6,0,1,1,1,12539.3076171875,16470.96875,13595.083984375,0,0,0,2064
49,6,0,1,1,1,12539.3076171875,16470.96875,13595.083984375,0,0,0,2065
22,11,1,0,1,1,12539.3076171875,21483.87109375,13299.5390625,0,0,0,2066
25,10,1,0,1,1,12696.048828125,8951.61328125,14777.265625,0,0,0,2067
37,11,0,0,1,1,12735.234375,0,0,0,1,0,2068
33,9,0,0,1,1,12735.234375,6266.12890625,8866.359375,0,0,0,2069
33,9,0,0,1,1,12735.234375,6266.12890625,8866.359375,0,0,0,2070
20,11,0,0,1,1,12735.234375,7161.29052734375,14038.40234375,0,0,0,2071
44,8,0,0,1,1,12735.234375,10312.2578125,12412.9033203125,0,0,0,2072
53,6,1,0,1,1,12735.234375,10741.9345703125,13299.5390625,0,0,0,2073
31,6,1,0,0,1,12735.234375,10741.9345703125,5910.90625,0,0,0,2074
28,9,0,0,1,1,12735.234375,12532.2578125,17732.71875,0,0,0,2075
25,11,0,0,1,1,12735.234375,21483.87109375,8204.337890625,0,0,0,2076
50,6,1,0,1,1,13033.04296875,4092.677490234375,0,0,0,0,2077
35,7,0,0,1,1,13127.087890625,12711.2900390625,13447.3115234375,0,0,0,2078
35,7,0,0,1,1,13127.087890625,12711.2900390625,13447.3115234375,0,0,0,2079
31,11,1,0,1,1,13127.087890625,14859.6767578125,16254.9921875,0,0,0,2080
21,9,1,0,0,1,13127.087890625,16327.7421875,8866.359375,0,0,0,2081
36,11,1,0,1,1,13140.8017578125,12532.2578125,12811.888671875,0,0,0,2082
40,10,1,0,1,1,13244.6435546875,19693.548828125,17732.71875,0,0,0,2083
30,8,0,0,1,1,13303.421875,17903.2265625,14333.9482421875,0,0,0,2084
44,9,1,0,1,1,13366.1181640625,14644.8388671875,12435.0693359375,0,0,0,2085
41,9,0,0,1,1,13518.94140625,13964.515625,17732.71875,0,0,0,2086
40,10,0,0,0,1,13616.904296875,10741.9345703125,15368.3564453125,0,0,0,2087
20,11,0,0,0,1,13714.8681640625,6194.51611328125,14777.265625,0,0,0,2088
19,11,0,0,1,1,13714.8681640625,6416.51611328125,27781.259765625,0,0,0,2089
39,7,0,0,1,1,13714.8681640625,6624.193359375,0,0,0,0,2090
46,8,1,0,1,1,13714.8681640625,7089.67724609375,0,0,0,0,2091
22,11,0,0,1,1,13714.8681640625,8593.548828125,8866.359375,0,0,0,2092
37,11,0,0,1,1,13714.8681640625,9259.548828125,0,0,0,0,2093
48,6,1,0,0,1,13714.8681640625,11637.0966796875,10604.166015625,0,0,0,2094
52,10,0,0,1,1,13714.8681640625,12174.1943359375,23643.625,0,0,0,2095
50,7,1,0,1,1,13714.8681640625,12532.2578125,16254.9921875,0,0,0,2096
50,7,1,0,1,1,13714.8681640625,12532.2578125,16254.9921875,0,0,0,2097
26,11,1,0,1,1,13714.8681640625,13248.38671875,11082.94921875,0,0,0,2098
31,11,0,0,1,1,13714.8681640625,13785.484375,20688.171875,0,0,0,2099
21,10,0,0,1,1,13714.8681640625,14080.88671875,7249.7265625,0,0,0,2100
52,8,0,0,1,1,13714.8681640625,14322.5810546875,8748.1416015625,0,0,0,2101
30,10,1,0,0,1,13714.8681640625,14322.5810546875,2364.362548828125,0,0,0,2102
20,11,0,0,0,1,13714.8681640625,14322.5810546875,36943.1640625,0,0,0,2103
52,5,0,0,1,1,13714.8681640625,14322.5810546875,14777.265625,0,0,0,2104
45,3,0,1,1,1,13714.8681640625,16112.9033203125,23643.625,0,0,0,2105
46,10,1,0,1,1,13714.8681640625,16112.9033203125,15522.0400390625,0,0,0,2106
32,7,0,0,1,1,13714.8681640625,17008.064453125,19613.865234375,0,0,0,2107
50,7,1,0,1,1,13714.8681640625,17903.2265625,16254.9921875,0,0,0,2108
28,6,0,0,1,1,13734.4599609375,6395.0322265625,10048.541015625,0,0,0,2109
33,10,1,0,0,1,13754.052734375,13964.515625,16905.19140625,0,0,0,2110
53,5,1,0,1,1,14008.7578125,2660.41943359375,11082.94921875,0,0,0,2111
44,9,0,0,1,1,14051.8623046875,13905.4345703125,16373.2099609375,0,0,0,2112
28,11,0,0,1,1,14106.720703125,10741.9345703125,20392.626953125,0,0,0,2113
53,8,0,0,1,1,14106.720703125,14322.5810546875,14843.7626953125,0,0,0,2114
53,7,0,0,1,1,14106.720703125,14322.5810546875,13299.5390625,0,0,0,2115
52,4,0,0,1,1,14106.720703125,15074.515625,14422.611328125,0,0,0,2116
23,11,0,1,1,1,14263.4619140625,8414.515625,26599.078125,0,0,0,2117
25,9,0,0,1,1,14263.4619140625,12890.3232421875,16254.9921875,0,0,0,2118
54,8,0,1,1,1,14302.6484375,0,8866.359375,0,1,0,2119
54,8,0,1,1,1,14302.6484375,0,8866.359375,0,1,0,2120
40,10,0,0,1,1,14302.6484375,24169.35546875,21427.03515625,0,0,0,2121
40,10,0,0,1,1,14302.6484375,24169.35546875,21427.03515625,0,0,0,2122
21,11,0,0,1,1,14400.611328125,11458.0654296875,0,0,0,0,2123
51,8,0,0,1,1,14465.2666015625,21752.419921875,0,0,0,0,2124
24,10,1,0,1,1,14482.900390625,10741.9345703125,11821.8134765625,0,0,0,2125
46,8,0,0,1,1,14498.57421875,10741.9345703125,14186.1748046875,0,0,0,2126
55,3,1,0,1,1,14547.5556640625,13463.2255859375,10344.0859375,0,0,0,2127
41,10,1,0,0,1,14678.8271484375,15253.5478515625,11821.8134765625,0,0,0,2128
25,11,1,0,1,1,14694.5009765625,6624.193359375,7107.86474609375,0,0,0,2129
39,8,0,0,1,1,14694.5009765625,12532.2578125,16254.9921875,0,0,0,2130
19,8,0,0,1,1,14694.5009765625,12532.2578125,18539.55859375,0,0,0,2131
23,11,1,0,1,1,14694.5009765625,13427.4189453125,17732.71875,0,0,0,2132
49,10,0,0,1,1,14694.5009765625,14322.5810546875,8423.041015625,0,0,0,2133
38,11,0,0,1,1,14694.5009765625,14322.5810546875,28076.8046875,0,0,0,2134
42,11,1,0,0,1,14694.5009765625,15217.7421875,11821.8134765625,0,0,0,2135
24,11,0,0,1,1,14694.5009765625,15575.8056640625,14777.265625,0,0,0,2136
36,7,1,0,1,1,14694.5009765625,15754.8388671875,19210.4453125,0,0,0,2137
39,6,1,0,1,1,14694.5009765625,16470.96875,28076.8046875,0,0,0,2138
20,11,0,0,1,1,14694.5009765625,17008.064453125,0,0,0,0,2139
31,10,0,0,1,1,14890.427734375,12532.2578125,16254.9921875,0,0,0,2140
29,9,0,0,1,1,14890.427734375,19693.548828125,25860.21484375,0,0,0,2141
53,9,1,0,1,1,14945.287109375,13697.7578125,14186.1748046875,0,0,0,2142
45,4,0,0,1,1,15004.0654296875,13586.7578125,17686.908203125,0,0,0,2143
28,9,0,0,0,1,15086.353515625,13248.38671875,19210.4453125,0,0,0,2144
53,8,1,0,1,1,15086.353515625,15649.2099609375,12921.2412109375,0,0,0,2145
43,3,0,0,1,1,15086.353515625,15933.87109375,14038.40234375,0,0,0,2146
50,7,0,0,1,1,15160.806640625,15933.87109375,17732.71875,0,0,0,2147
50,7,0,0,1,1,15160.806640625,15933.87109375,17732.71875,0,0,0,2148
31,8,1,0,1,1,15176.4814453125,10851.14453125,19604.998046875,0,0,0,2149
34,11,0,0,1,1,15184.318359375,0,19210.4453125,0,1,0,2150
46,8,0,0,0,1,15282.28125,13158.87109375,10048.541015625,0,0,0,2151
20,9,0,0,1,1,15282.28125,15933.87109375,20614.28515625,0,0,0,2152
30,9,0,0,1,1,15478.2080078125,7877.41943359375,8866.359375,0,0,0,2153
34,6,0,1,1,1,15478.2080078125,16112.9033203125,16254.9921875,0,0,0,2154
27,9,0,0,1,1,15478.2080078125,16470.96875,15516.12890625,0,0,0,2155
19,11,1,0,0,1,15587.9267578125,10741.9345703125,0,0,0,0,2156
49,8,0,1,0,1,15674.1337890625,1074.1934814453125,0,0,0,0,2157
31,11,1,0,0,1,15674.1337890625,4316.4677734375,7093.08740234375,0,0,0,2158
25,11,1,0,0,1,15674.1337890625,6982.25830078125,13890.6298828125,0,0,0,2159
23,11,1,0,1,1,15674.1337890625,8414.515625,8866.359375,0,0,0,2160
18,10,0,1,1,1,15674.1337890625,10741.9345703125,20688.171875,0,0,0,2161
34,10,1,0,0,1,15674.1337890625,12532.2578125,25121.3515625,0,0,0,2162
46,4,0,0,1,1,15674.1337890625,14322.5810546875,8866.359375,0,0,0,2163
46,7,0,0,1,1,15674.1337890625,14680.64453125,9605.22265625,0,0,0,2164
53,6,0,0,1,1,15674.1337890625,15217.7421875,14777.265625,0,0,0,2165
54,7,0,0,1,1,15674.1337890625,16112.9033203125,18841.013671875,0,0,0,2166
37,9,1,0,1,1,15674.1337890625,16112.9033203125,19210.4453125,0,0,0,2167
24,9,0,0,1,1,15674.1337890625,16112.9033203125,36943.1640625,0,0,0,2168
53,6,1,0,1,1,15674.1337890625,16112.9033203125,9974.654296875,0,0,0,2169
21,10,0,0,1,1,15674.1337890625,16112.9033203125,20141.412109375,0,0,0,2170
35,10,1,0,1,1,15674.1337890625,16470.96875,23643.625,0,0,0,2171
54,2,1,0,1,1,15674.1337890625,16990.16015625,18096.240234375,0,0,0,2172
43,10,0,0,1,1,15674.1337890625,17903.2265625,19709.91796875,0,0,0,2173
46,8,0,0,1,1,15674.1337890625,17903.2265625,17732.71875,0,0,0,2174
35,11,1,0,1,1,15674.1337890625,17903.2265625,0,0,0,0,2175
50,8,0,0,1,1,15674.1337890625,18109.11328125,17437.173828125,0,0,0,2176
47,10,0,0,1,1,15674.1337890625,19693.548828125,22165.8984375,0,0,0,2177
47,10,0,0,1,1,15674.1337890625,19693.548828125,22165.8984375,0,0,0,2178
21,9,0,0,1,1,15674.1337890625,19693.548828125,1773.2718505859375,0,0,0,2179
18,10,0,0,1,1,15674.1337890625,21483.87109375,24973.578125,0,0,0,2180
37,8,0,0,1,1,15674.1337890625,26317.7421875,36943.1640625,0,0,0,2181
41,7,1,0,1,1,15674.1337890625,32225.806640625,11082.94921875,0,0,0,2182
31,11,0,0,1,1,15870.060546875,15602.6611328125,17732.71875,0,0,0,2183
35,10,0,0,1,1,15921.001953125,16148.7099609375,16606.69140625,0,0,0,2184
51,8,1,0,1,1,15987.6171875,5800.64501953125,0,0,0,0,2185
30,7,1,0,1,1,15995.4541015625,15387.8232421875,13151.7666015625,0,0,0,2186
30,11,0,0,1,1,16065.98828125,17989.16015625,23052.53515625,0,0,0,2187
30,11,0,0,1,1,16065.98828125,17989.16015625,23052.53515625,0,0,0,2188
53,4,1,0,1,1,16142.3994140625,984.67742919921875,0,0,0,0,2189
24,10,0,0,1,1,16144.3583984375,20767.7421875,22904.76171875,0,0,0,2190
48,8,1,0,1,1,16261.9140625,11637.0966796875,5172.04296875,0,0,0,2191
48,8,1,0,1,1,16261.9140625,11637.0966796875,5172.04296875,0,0,0,2192
47,6,1,0,1,1,16261.9140625,14412.0966796875,14260.060546875,0,0,0,2193
45,4,0,1,1,1,16261.9140625,28108.064453125,28076.8046875,0,0,0,2194
47,8,1,0,1,1,16301.099609375,17129.806640625,17732.71875,0,0,0,2195
47,8,1,0,1,1,16301.099609375,17129.806640625,17732.71875,0,0,0,2196
31,11,1,0,1,1,16453.923828125,19693.548828125,14777.265625,0,0,0,2197
46,8,0,0,1,1,16457.841796875,16112.9033203125,16254.9921875,0,0,0,2198
22,11,0,0,0,1,16653.767578125,3759.677490234375,0,0,0,0,2199
21,11,0,0,1,1,16653.767578125,13427.4189453125,10344.0859375,0,0,0,2200
33,10,0,0,1,1,16653.767578125,16112.9033203125,12560.67578125,0,0,0,2201
28,9,0,0,1,1,16653.767578125,17158.451171875,17957.33203125,0,0,0,2202
20,10,0,0,1,1,16849.6953125,11995.1611328125,17880.4921875,0,0,0,2203
47,11,0,0,1,1,16928.064453125,15409.3056640625,17732.71875,0,0,0,2204
23,11,0,0,1,1,17045.62109375,11986.2099609375,5910.90625,0,0,0,2205
35,10,1,0,0,1,17045.62109375,14322.5810546875,16846.08203125,0,0,0,2206
25,7,1,0,0,1,17045.62109375,16137.9677734375,11821.8134765625,0,0,0,2207
23,11,1,0,1,1,17116.154296875,10741.9345703125,8866.359375,0,0,0,2208
31,8,0,0,1,1,17241.548828125,15754.8388671875,16210.6611328125,0,0,0,2209
55,8,1,0,1,1,17241.548828125,17903.2265625,16254.9921875,0,0,0,2210
33,11,1,0,1,1,17370.859375,15844.35546875,14753.6220703125,0,0,0,2211
31,9,1,0,0,1,17437.474609375,13427.4189453125,11326.7744140625,0,0,0,2212
34,7,0,0,0,1,17619.685546875,20481.2890625,19432.103515625,0,0,0,2213
22,11,0,0,1,1,17633.400390625,0,13299.5390625,0,1,0,2214
21,9,0,0,1,1,17633.400390625,3202.88720703125,3250.99853515625,0,0,0,2215
42,8,1,0,0,1,17633.400390625,10562.9033203125,0,0,0,0,2216
46,10,0,1,1,1,17633.400390625,10741.9345703125,5910.90625,0,0,0,2217
23,9,1,0,1,1,17633.400390625,12532.2578125,14777.265625,0,0,0,2218
33,8,0,0,1,1,17633.400390625,12890.3232421875,22165.8984375,0,0,0,2219
43,11,1,0,1,1,17633.400390625,14322.5810546875,17732.71875,0,0,0,2220
43,11,1,0,1,1,17633.400390625,14322.5810546875,17732.71875,0,0,0,2221
29,8,0,0,1,1,17633.400390625,16112.9033203125,11821.8134765625,0,0,0,2222
35,9,0,0,1,1,17633.400390625,16112.9033203125,17732.71875,0,0,0,2223
50,9,1,0,1,1,17633.400390625,16112.9033203125,16254.9921875,0,0,0,2224
18,9,0,0,1,1,17633.400390625,16112.9033203125,17584.9453125,0,0,0,2225
44,11,0,0,1,1,17633.400390625,16470.96875,14555.607421875,0,0,0,2226
34,6,0,0,1,1,17633.400390625,17903.2265625,4876.49755859375,0,0,0,2227
26,8,0,0,1,1,17633.400390625,18440.322265625,886.63592529296875,0,0,0,2228
47,10,0,0,1,1,17633.400390625,19693.548828125,30884.484375,0,0,0,2229
25,11,1,0,1,1,17633.400390625,21483.87109375,26599.078125,0,0,0,2230
44,8,1,0,1,1,17633.400390625,21483.87109375,19210.4453125,0,0,0,2231
36,10,1,0,0,1,17633.400390625,21483.87109375,17732.71875,0,0,0,2232
40,2,1,0,1,1,17645.15625,13427.4189453125,8866.359375,0,0,0,2233
46,11,0,0,1,1,17684.341796875,16112.9033203125,19210.4453125,0,0,0,2234
44,5,1,0,1,1,17688.26171875,17903.2265625,19210.4453125,0,0,0,2235
38,9,0,0,1,1,17829.328125,7877.41943359375,20688.171875,0,0,0,2236
54,11,0,0,1,1,17829.328125,15754.8388671875,18102.150390625,0,0,0,2237
32,8,0,0,1,1,17829.328125,21483.87109375,20688.171875,0,0,0,2238
23,10,0,0,1,1,17829.328125,21483.87109375,23643.625,0,0,0,2239
46,11,1,0,1,1,17868.513671875,17903.2265625,13326.1376953125,0,0,0,2240
44,11,1,0,1,1,17929.251953125,18588.919921875,19210.4453125,0,0,0,2241
41,10,1,0,1,1,18025.255859375,17366.12890625,21427.03515625,0,0,0,2242
44,8,0,0,1,1,18025.255859375,18798.38671875,28076.8046875,0,0,0,2243
36,11,1,0,1,1,18025.255859375,21483.87109375,26599.078125,0,0,0,2244
23,8,0,0,1,1,18221.181640625,25073.46875,12117.3583984375,0,0,0,2245
20,9,0,0,1,1,18285.837890625,20767.7421875,23643.625,0,0,0,2246
46,3,1,0,1,1,18319.14453125,14322.5810546875,19949.30859375,0,0,0,2247
36,10,1,0,1,1,18417.107421875,16112.9033203125,22165.8984375,0,0,0,2248
40,10,0,0,1,1,18417.107421875,17903.2265625,20688.171875,0,0,0,2249
40,10,0,0,1,1,18417.107421875,17903.2265625,20688.171875,0,0,0,2250
27,8,1,0,1,1,18417.107421875,22916.12890625,31032.2578125,0,0,0,2251
24,11,1,0,0,1,18613.03515625,20230.64453125,31032.2578125,0,0,0,2252
34,11,1,0,1,1,18808.9609375,17903.2265625,14777.265625,0,0,0,2253
47,10,0,0,1,1,19004.888671875,17903.2265625,21722.580078125,0,0,0,2254
47,10,0,0,1,1,19004.888671875,17903.2265625,21722.580078125,0,0,0,2255
49,4,0,0,1,1,19200.814453125,7161.29052734375,2955.453125,0,0,0,2256
35,9,0,0,1,1,19200.814453125,17706.2890625,8866.359375,0,0,0,2257
33,9,1,0,1,1,19396.740234375,16112.9033203125,19210.4453125,0,0,0,2258
51,11,0,0,1,1,19592.66796875,6982.25830078125,26599.078125,0,0,0,2259
33,10,0,0,1,1,19592.66796875,10741.9345703125,26599.078125,0,0,0,2260
20,7,1,0,1,1,19592.66796875,11637.0966796875,14777.265625,0,0,0,2261
36,8,0,1,1,1,19592.66796875,11995.1611328125,16993.85546875,0,0,0,2262
36,8,0,1,1,1,19592.66796875,11995.1611328125,16993.85546875,0,0,0,2263
28,11,1,0,1,1,19592.66796875,12890.3232421875,7130.03076171875,0,0,0,2264
44,6,1,0,1,1,19592.66796875,14322.5810546875,5615.36083984375,0,0,0,2265
22,10,0,0,1,1,19592.66796875,15217.7421875,0,0,0,0,2266
50,10,0,0,1,1,19592.66796875,15933.87109375,29554.53125,0,0,0,2267
52,9,0,0,1,1,19592.66796875,16112.9033203125,24045.56640625,0,0,0,2268
25,5,1,0,1,1,19592.66796875,16650,28076.8046875,0,0,0,2269
52,8,0,0,1,1,19592.66796875,17903.2265625,17289.400390625,0,0,0,2270
38,8,0,0,1,1,19592.66796875,17903.2265625,30207.6875,0,0,0,2271
53,7,0,0,1,1,19592.66796875,19693.548828125,22165.8984375,0,0,0,2272
38,8,0,0,1,1,19592.66796875,19693.548828125,23643.625,0,0,0,2273
38,8,0,0,1,1,19592.66796875,19693.548828125,23643.625,0,0,0,2274
22,11,0,0,1,1,19592.66796875,20588.7109375,27929.03125,0,0,0,2275
41,9,0,0,1,1,19592.66796875,21483.87109375,20303.962890625,0,0,0,2276
30,11,1,0,1,1,19592.66796875,24547.11328125,22165.8984375,0,0,0,2277
24,10,0,0,1,1,19592.66796875,25064.515625,29554.53125,0,0,0,2278
43,6,1,0,1,1,19912.029296875,16112.9033203125,20688.171875,0,0,0,2279
55,6,1,0,1,1,19962.96875,26854.83984375,14777.265625,0,0,0,2280
27,7,0,0,1,1,19984.521484375,20409.677734375,31032.2578125,0,0,0,2281
23,10,0,0,1,1,19984.521484375,21483.87109375,17732.71875,0,0,0,2282
53,10,0,0,1,1,19984.521484375,21483.87109375,4433.1796875,0,0,0,2283
48,8,0,0,1,1,19984.521484375,21483.87109375,19210.4453125,0,0,0,2284
53,10,1,0,1,1,20062.892578125,15502.4033203125,13299.5390625,0,0,0,2285
50,7,0,0,1,1,20180.447265625,14322.5810546875,0,0,0,0,2286
40,11,1,0,1,1,20278.41015625,16112.9033203125,19210.4453125,0,0,0,2287
50,7,1,0,1,1,20384.212890625,17008.064453125,17732.71875,0,0,0,2288
38,9,1,0,1,1,20388.130859375,22407.677734375,16254.9921875,0,0,0,2289
52,5,0,0,1,1,20572.30078125,16112.9033203125,19210.4453125,0,0,0,2290
36,10,0,0,1,1,20572.30078125,17366.12890625,14481.7197265625,0,0,0,2291
40,11,0,0,1,1,20572.30078125,21483.87109375,27485.71484375,0,0,0,2292
38,11,0,0,1,1,20572.30078125,21483.87109375,19210.4453125,0,0,0,2293
41,8,0,0,1,1,20572.30078125,22379.03125,19633.07421875,0,0,0,2294
43,11,0,0,1,1,20629.119140625,31330.64453125,26599.078125,0,0,0,2295
